Date,Is Self Serve Campaign,Campaign ID,Campaign Name,Type of Promotion,Campaign Start Date,Campaign End Date,Store ID,Store Name,Currency,Orders,Sales,Customer Discounts from Marketing | (Funded by you),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Average Order Value,ROAS,New Customers Acquired,Existing Customers Acquired,Total Customers Acquired,New DP Customers Acquired,Existing DP Customers Acquired,Total DP Customers Acquired
2025-06-02,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,34.96,7.89,0.00,0.00,0.00,0.00,0.00,34.96,4.43,0,0,1,0,0,0
2025-06-03,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,4,109.81,31.56,0.00,0.00,0.00,0.00,0.00,27.45,3.48,2,2,4,0,1,1
2025-06-04,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,51.83,15.78,0.00,0.00,0.00,0.00,0.00,25.92,3.28,0,2,2,0,1,1
2025-06-05,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,14,428.48,81.06,0.00,0.00,0.00,0.00,0.00,30.61,5.29,0,14,14,0,8,8
2025-06-05,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,42.83,15.78,0.00,0.00,0.00,0.00,0.00,21.42,2.71,2,0,2,2,0,2
2025-06-05,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,4,142.40,24.36,0.00,0.00,0.00,0.00,0.00,35.60,5.85,0,4,4,0,2,2
2025-06-06,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,4,123.12,23.66,0.00,0.00,0.00,0.00,0.00,30.78,5.20,0,4,4,0,2,2
2025-06-06,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,85.17,23.67,0.00,0.00,0.00,0.00,0.00,28.39,3.60,0,2,3,0,2,2
2025-06-06,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,18,479.08,104.22,0.00,0.00,0.00,0.00,0.00,26.62,4.60,0,18,18,0,12,12
2025-06-07,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,21,579.65,121.59,0.00,0.00,0.00,0.00,0.00,27.60,4.77,0,20,21,0,11,11
2025-06-07,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,10,254.30,59.60,0.00,0.00,0.00,0.00,0.00,25.43,4.27,1,9,10,0,6,6
2025-06-07,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,34.28,7.89,0.00,0.00,0.00,0.00,0.00,34.28,4.34,1,0,1,1,0,1
2025-06-08,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,12,277.79,73.58,0.00,0.00,0.00,0.00,0.00,23.15,3.78,0,12,12,0,7,7
2025-06-08,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,25.35,7.89,0.00,0.00,0.00,0.00,0.00,25.35,3.21,0,1,1,0,1,1
2025-06-08,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,11,307.42,63.69,0.00,0.00,0.00,0.00,0.00,27.95,4.83,0,11,11,0,7,7
2025-06-09,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,6,153.31,34.74,0.00,0.00,0.00,0.00,0.00,25.55,4.41,0,6,6,0,5,5
2025-06-09,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,20.58,7.89,0.00,0.00,0.00,0.00,0.00,20.58,2.61,1,0,1,1,0,1
2025-06-09,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,11,260.83,63.69,0.00,0.00,0.00,0.00,0.00,23.71,4.10,1,9,11,0,8,9
2025-06-10,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,22,519.27,127.38,0.00,0.00,0.00,0.00,0.00,23.60,4.08,0,21,22,0,14,14
2025-06-10,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,26.97,7.89,0.00,0.00,0.00,0.00,0.00,26.97,3.42,0,1,1,0,1,1
2025-06-10,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,48.24,18.57,0.00,0.00,0.00,0.00,0.00,16.08,2.60,0,3,3,0,2,2
2025-06-11,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,62.69,16.87,0.00,0.00,0.00,0.00,0.00,20.90,3.72,0,3,3,0,2,2
2025-06-11,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,12,329.59,69.48,0.00,0.00,0.00,0.00,0.00,27.47,4.74,0,12,12,0,8,8
2025-06-12,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,4,110.23,23.36,0.00,0.00,0.00,0.00,0.00,27.56,4.72,0,4,4,0,2,2
2025-06-12,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,10,248.09,57.90,0.00,0.00,0.00,0.00,0.00,24.81,4.28,0,9,10,0,8,8
2025-06-12,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,34.45,7.89,0.00,0.00,0.00,0.00,0.00,34.45,4.37,0,1,1,0,0,0
2025-06-13,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,24,683.40,138.96,0.00,0.00,0.00,0.00,0.00,28.48,4.92,1,23,24,0,15,15
2025-06-13,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,8,175.04,47.22,0.00,0.00,0.00,0.00,0.00,21.88,3.71,0,7,8,0,4,4
2025-06-14,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,29,724.69,167.91,0.00,0.00,0.00,0.00,0.00,24.99,4.32,2,26,29,0,20,21
2025-06-14,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,12,251.20,71.88,0.00,0.00,0.00,0.00,0.00,20.93,3.49,1,11,12,0,9,9
2025-06-14,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,100.74,23.67,0.00,0.00,0.00,0.00,0.00,33.58,4.26,0,2,3,0,2,3
2025-06-15,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,55.69,15.78,0.00,0.00,0.00,0.00,0.00,27.85,3.53,1,1,2,0,1,1
2025-06-15,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,21,585.92,121.79,0.00,0.00,0.00,0.00,0.00,27.90,4.81,0,20,21,0,14,14
2025-06-15,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,20,541.08,115.80,0.00,0.00,0.00,0.00,0.00,27.05,4.67,1,18,20,1,13,14
2025-06-17,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,15.16,7.89,0.00,0.00,0.00,0.00,0.00,15.16,1.92,0,0,1,0,0,0
2025-06-18,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,65.20,15.78,0.00,0.00,0.00,0.00,0.00,32.60,4.13,0,1,2,0,1,1
2025-06-19,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,14,341.54,100.66,0.00,0.00,0.00,0.00,0.00,24.40,3.39,0,14,14,0,14,14
2025-06-19,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,4,108.18,31.56,0.00,0.00,0.00,0.00,0.00,27.05,3.43,0,3,4,0,1,1
2025-06-20,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,28,850.87,201.32,0.00,0.00,0.00,0.00,0.00,30.39,4.23,1,27,28,1,27,28
2025-06-20,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,45.43,15.78,0.00,0.00,0.00,0.00,0.00,22.72,2.88,0,1,2,0,0,0
2025-06-21,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,7,174.67,55.23,0.00,0.00,0.00,0.00,0.00,24.95,3.16,1,6,7,0,4,4
2025-06-21,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,25,664.83,179.75,0.00,0.00,0.00,0.00,0.00,26.59,3.70,0,24,24,0,24,24
2025-06-22,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,9,319.41,64.71,0.00,0.00,0.00,0.00,0.00,35.49,4.94,0,9,9,0,9,9
2025-06-22,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,58.84,7.89,0.00,0.00,0.00,0.00,0.00,58.84,7.46,0,1,1,0,1,1
2025-06-23,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,15,396.34,107.85,0.00,0.00,0.00,0.00,0.00,26.42,3.67,0,15,15,0,15,15
2025-06-23,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,24.48,7.89,0.00,0.00,0.00,0.00,0.00,24.48,3.10,0,1,1,0,1,1
2025-06-24,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,21,570.38,150.99,0.00,0.00,0.00,0.00,0.00,27.16,3.78,0,21,21,0,21,21
2025-06-24,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,95.73,23.67,0.00,0.00,0.00,0.00,0.00,31.91,4.04,0,3,3,0,2,2
2025-06-25,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,18,524.16,129.42,0.00,0.00,0.00,0.00,0.00,29.12,4.05,0,18,18,0,17,17
2025-06-25,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,74.69,23.67,0.00,0.00,0.00,0.00,0.00,24.90,3.16,0,1,3,0,1,2
2025-06-26,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,91.31,23.67,0.00,0.00,0.00,0.00,0.00,30.44,3.86,0,2,3,0,1,1
2025-06-27,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,5,130.72,39.45,0.00,0.00,0.00,0.00,0.00,26.14,3.31,3,1,5,1,1,3
2025-06-28,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,50.21,15.78,0.00,0.00,0.00,0.00,0.00,25.11,3.18,0,2,2,0,1,1
2025-06-29,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,59.31,15.78,0.00,0.00,0.00,0.00,0.00,29.66,3.76,0,2,2,0,2,2
2025-06-30,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,82.87,23.67,0.00,0.00,0.00,0.00,0.00,27.62,3.50,2,0,3,2,0,3
2025-07-01,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,71.07,21.57,0.00,0.00,0.00,0.00,0.00,23.69,3.29,0,2,3,0,1,2
2025-07-02,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,52.93,14.38,0.00,0.00,0.00,0.00,0.00,26.47,3.68,0,2,2,0,2,2
2025-07-03,false,e1ac4fdb-0f21-4909-8928-a70dadc017a7,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,31.06,9.99,0.00,0.00,0.00,0.00,0.00,31.06,3.11,0,1,1,0,1,1
2025-07-03,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,15,487.86,194.85,0.00,0.00,0.00,0.00,0.00,32.52,2.50,1,14,15,1,14,15
2025-07-03,true,ecb92066-2911-44bc-98ca-00127ed197ae,"Buy 1, get 1 free promotion 07/03/2025","Buy N, get one",2025-07-03,2025-07-07,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,5,205.83,47.34,0.00,0.00,4.95,0.00,0.00,41.17,3.94,0,5,5,0,3,3
2025-07-03,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,4,102.70,23.96,0.00,0.00,0.00,0.00,0.00,25.68,4.29,0,3,3,0,0,0
2025-07-03,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,7,265.20,50.33,0.00,0.00,0.00,0.00,0.00,37.89,5.27,1,5,7,1,4,6
2025-07-04,false,e1ac4fdb-0f21-4909-8928-a70dadc017a7,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,20.88,9.99,0.00,0.00,0.00,0.00,0.00,20.88,2.09,0,1,1,0,1,1
2025-07-04,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,13,421.28,170.37,0.00,0.00,0.00,0.00,0.00,32.41,2.47,0,11,12,0,11,12
2025-07-04,true,ecb92066-2911-44bc-98ca-00127ed197ae,"Buy 1, get 1 free promotion 07/03/2025","Buy N, get one",2025-07-03,2025-07-07,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,16,449.20,104.64,0.00,0.00,15.84,0.00,0.00,28.08,3.73,1,14,16,0,9,9
2025-07-04,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,37.47,5.99,0.00,0.00,0.00,0.00,0.00,37.47,6.26,0,1,1,0,0,0
2025-07-04,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,3,73.03,21.57,0.00,0.00,0.00,0.00,0.00,24.34,3.39,1,2,3,0,1,1
2025-07-05,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,38.81,7.19,0.00,0.00,0.00,0.00,0.00,38.81,5.40,0,1,1,0,1,1
2025-07-05,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,2,34.85,11.98,0.00,0.00,0.00,0.00,0.00,17.43,2.91,0,2,2,0,0,0
2025-07-05,true,ecb92066-2911-44bc-98ca-00127ed197ae,"Buy 1, get 1 free promotion 07/03/2025","Buy N, get one",2025-07-03,2025-07-07,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,14,421.63,102.15,0.00,0.00,13.86,0.00,0.00,30.12,3.63,0,11,14,0,8,9
2025-07-05,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,10,326.38,131.40,0.00,0.00,0.00,0.00,0.00,32.64,2.48,0,10,10,0,10,10
2025-07-06,true,ecb92066-2911-44bc-98ca-00127ed197ae,"Buy 1, get 1 free promotion 07/03/2025","Buy N, get one",2025-07-03,2025-07-07,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,10,259.88,70.80,0.00,0.00,9.90,0.00,0.00,25.99,3.22,0,9,10,0,3,3
2025-07-06,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,21.18,5.99,0.00,0.00,0.00,0.00,0.00,21.18,3.54,0,1,1,0,0,0
2025-07-06,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,19,617.22,243.81,0.00,0.00,0.00,0.00,0.00,32.49,2.53,0,19,19,0,19,19
2025-07-06,false,e1ac4fdb-0f21-4909-8928-a70dadc017a7,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,28.97,9.99,0.00,0.00,0.00,0.00,0.00,28.97,2.90,0,1,1,0,1,1
2025-07-06,false,a416687c-8978-47eb-b459-c63481ed789a, mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,31.53,5.19,0.00,0.00,0.00,0.00,0.00,31.53,6.08,0,1,1,0,0,0
2025-07-07,false,e1ac4fdb-0f21-4909-8928-a70dadc017a7,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,20.97,9.99,0.00,0.00,0.00,0.00,0.00,20.97,2.10,0,1,1,0,1,1
2025-07-07,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,22.71,7.19,0.00,0.00,0.00,0.00,0.00,22.71,3.16,0,1,1,0,1,1
2025-07-07,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,19,580.54,246.51,0.00,0.00,0.00,0.00,0.00,30.55,2.36,0,19,19,0,19,19
2025-07-07,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,5,144.90,29.95,0.00,0.00,0.00,0.00,0.00,28.98,4.84,0,4,5,0,0,0
2025-07-07,false,a416687c-8978-47eb-b459-c63481ed789a, mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,15.97,5.19,0.00,0.00,0.00,0.00,0.00,15.97,3.08,0,1,1,0,0,0
2025-07-08,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,16,525.01,206.64,0.00,0.00,0.00,0.00,0.00,32.81,2.54,0,16,16,0,16,16
2025-07-08,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,5,137.94,35.95,0.00,0.00,0.00,0.00,0.00,27.59,3.84,1,4,5,0,3,3
2025-07-08,false,e1ac4fdb-0f21-4909-8928-a70dadc017a7,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,31.23,9.99,0.00,0.00,0.00,0.00,0.00,31.23,3.13,0,1,1,0,1,1
2025-07-08,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,5,147.30,29.95,0.00,0.00,0.00,0.00,0.00,29.46,4.92,1,4,5,0,0,0
2025-07-09,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,657157,McDonald's (1447-LINDNWLD-W HORSE),USD,1,30.24,5.99,0.00,0.00,0.00,0.00,0.00,30.24,5.05,0,1,1,0,0,0
